https://www.flocksafety.com/,index.html,0,17765371,0.0,skipped-existing
https://www.flocksafety.com/abm/amazon,abm/amazon.html,0,11143743,0.0,skipped-existing
https://www.flocksafety.com/abm/burlington,abm/burlington.html,0,11527689,17.1,saved
https://www.flocksafety.com/abm/disney,abm/disney.html,0,11234114,18.2,saved
https://www.flocksafety.com/abm/edison,abm/edison.html,0,11733691,18.3,saved
https://www.flocksafety.com/abm/international-paper,abm/international-paper.html,0,11180737,18.3,saved
https://www.flocksafety.com/abm/national-grid,abm/national-grid.html,0,11797505,14.1,saved
https://www.flocksafety.com/abm/nike,abm/nike.html,0,11318043,17.5,saved
https://www.flocksafety.com/abm/publix,abm/publix.html,0,11488660,17.2,saved
https://www.flocksafety.com/abm/unitedhealth-group,abm/unitedhealth-group.html,0,11742968,17.1,saved
https://www.flocksafety.com/abm/walmart,abm/walmart.html,0,11190486,15.9,saved
https://www.flocksafety.com/accessibility-plan,accessibility-plan.html,0,10137728,0.0,skipped-existing
https://www.flocksafety.com/accessibility-statement,accessibility-statement.html,0,10236022,15.8,saved
https://www.flocksafety.com/are-you-ready-for-the-new-budget-year,are-you-ready-for-the-new-budget-year.html,0,11057463,17.9,saved
https://www.flocksafety.com/big-city-ai-tools-on-a-budget,big-city-ai-tools-on-a-budget.html,0,11169405,17.6,saved
https://www.flocksafety.com/blog,blog.html,0,13236339,31.2,saved
https://www.flocksafety.com/blog/10-of-reported-crime-in-the-u-s-is-solved-using-flock-technology,blog/10-of-reported-crime-in-the-u-s-is-solved-using-flock-technology.html,0,10669989,0.0,skipped-existing
https://www.flocksafety.com/blog/10-safety-tips-for-the-holiday-season,blog/10-safety-tips-for-the-holiday-season.html,0,11069264,14.0,saved
https://www.flocksafety.com/blog/1000-missing-persons-reunited,blog/1000-missing-persons-reunited.html,0,10713414,15.6,saved
https://www.flocksafety.com/blog/1000-worth-of-property-damage-recovered,blog/1000-worth-of-property-damage-recovered.html,0,10658503,16.8,saved
https://www.flocksafety.com/blog/17-powerful-ways-to-utilize-a-mobile-camera-trailer,blog/17-powerful-ways-to-utilize-a-mobile-camera-trailer.html,0,10762090,14.2,saved
