url,rel,exit,bytes,secs,verdict
https://www.flocksafety.com/blog/5-ways-to-use-virtual-tools-for-neighborhood-safety,blog/5-ways-to-use-virtual-tools-for-neighborhood-safety.html,0,10743899,0,saved
https://www.flocksafety.com/blog/6-benefits-of-lpr-for-law-enforcement,blog/6-benefits-of-lpr-for-law-enforcement.html,0,11235876,0,saved
https://www.flocksafety.com/blog/6-career-tips-for-security-professionals-from-oscar-arango,blog/6-career-tips-for-security-professionals-from-oscar-arango.html,0,14925848,0,saved
https://www.flocksafety.com/blog/6-myths-license-plate-readers-security-systems,blog/6-myths-license-plate-readers-security-systems.html,0,10898180,0,saved
https://www.flocksafety.com/blog/6-safety-tips-your-2023-back-to-school-safety-kit,blog/6-safety-tips-your-2023-back-to-school-safety-kit.html,0,10799212,0,saved
https://www.flocksafety.com/blog/7-questions-with-police-chief-thompson-of-elizabethtown-kentucky,blog/7-questions-with-police-chief-thompson-of-elizabethtown-kentucky.html,0,10745778,0,saved
https://www.flocksafety.com/blog/8-rules-hoa-boards-can-follow-to-keep-residents-safe,blog/8-rules-hoa-boards-can-follow-to-keep-residents-safe.html,0,10742490,0,saved
https://www.flocksafety.com/blog/8-security-tips-for-property-managers-save-time-and-money,blog/8-security-tips-for-property-managers-save-time-and-money.html,0,10625384,0,saved
https://www.flocksafety.com/blog/a-5-step-plan-safety-plan-for-houses-worship,blog/a-5-step-plan-safety-plan-for-houses-worship.html,0,10799423,0,saved
https://www.flocksafety.com/blog/a-chiefs-guide-to-evaluating-license-plate-readers-9-questions-to-ask-before-investing-in-lpr,blog/a-chiefs-guide-to-evaluating-license-plate-readers-9-questions-to-ask-before-investing-in-lpr.html,0,10847287,0,saved
https://www.flocksafety.com/blog/a-connected-future-how-elk-grove-pd-is-redefining-public-safety-with-drone-technology,blog/a-connected-future-how-elk-grove-pd-is-redefining-public-safety-with-drone-technology.html,0,10791918,0,saved
https://www.flocksafety.com/blog/a-conversation-with-safe-house-projects-brittany-dunn,blog/a-conversation-with-safe-house-projects-brittany-dunn.html,0,10815623,0,saved
https://www.flocksafety.com/blog/a-practical-guide-to-ai-policy-and-policing,blog/a-practical-guide-to-ai-policy-and-policing.html,0,11010556,0,saved
https://www.flocksafety.com/blog/a-practical-lpr-and-video-strategy-for-small-patrol-teams,blog/a-practical-lpr-and-video-strategy-for-small-patrol-teams.html,0,10627683,0,saved
https://www.flocksafety.com/blog/a-smarter-path-to-help-prosecute-offenders-why-choose-flocks-mobile-security-trailer-vs-lvt,blog/a-smarter-path-to-help-prosecute-offenders-why-choose-flocks-mobile-security-trailer-vs-lvt.html,0,10837409,0,saved
https://www.flocksafety.com/blog/a-smarter-path-to-real-crime-reduction-why-choose-flocks-mobile-security-trailer-vs-lvt,blog/a-smarter-path-to-real-crime-reduction-why-choose-flocks-mobile-security-trailer-vs-lvt.html,0,10983034,0,saved
https://www.flocksafety.com/blog/a-tale-of-two-cities-how-a-flock-safe-city-subscription-transforms-operations-budgets-and-outcomes,blog/a-tale-of-two-cities-how-a-flock-safe-city-subscription-transforms-operations-budgets-and-outcomes.html,0,10897617,0,saved
https://www.flocksafety.com/blog/a-wider-lens-on-justice-from-quick-ids-to-long-term-impact,blog/a-wider-lens-on-justice-from-quick-ids-to-long-term-impact.html,0,11091656,0,saved
https://www.flocksafety.com/blog/acg-atl-names-flock-safety-number-one-on-georgias-top-40-fastest-growing-companies,blog/acg-atl-names-flock-safety-number-one-on-georgias-top-40-fastest-growing-companies.html,0,10836557,0,saved
https://www.flocksafety.com/blog/addressing-unauthorized-access-on-your-healthcare-campus,blog/addressing-unauthorized-access-on-your-healthcare-campus.html,0,11127080,0,saved
https://www.flocksafety.com/blog/aerodome-and-flock-safety-forge-strategic-partnership-to-expand-drone-as-first-responder-technology-for-public-safety-agencies,blog/aerodome-and-flock-safety-forge-strategic-partnership-to-expand-drone-as-first-responder-technology-for-public-safety-agencies.html,0,10697917,0,saved
https://www.flocksafety.com/blog/affordable-cameras,blog/affordable-cameras.html,0,10680438,0,saved
https://www.flocksafety.com/blog/after-public-debate-these-cities-chose-safety-and-privacy-with-flock,blog/after-public-debate-these-cities-chose-safety-and-privacy-with-flock.html,0,20995458,0,saved
https://www.flocksafety.com/blog/ai-video-search-for-retail-theft-investigations,blog/ai-video-search-for-retail-theft-investigations.html,0,11010171,0,saved
https://www.flocksafety.com/blog/airsight-and-flock-bring-airspace-intelligence-into-one-operating-picture,blog/airsight-and-flock-bring-airspace-intelligence-into-one-operating-picture.html,0,10881689,0,saved
https://www.flocksafety.com/blog/albany-pd-announces-the-addition-of-120-flock-cameras,blog/albany-pd-announces-the-addition-of-120-flock-cameras.html,0,10598019,0,saved
https://www.flocksafety.com/blog/alert-respond-resolve-officers-move-fast-with-the-right-signal,blog/alert-respond-resolve-officers-move-fast-with-the-right-signal.html,0,11465815,0,saved
https://www.flocksafety.com/blog/allentown-pennsylvania-is-partnering-with-flock-to-shape-a-safer-community,blog/allentown-pennsylvania-is-partnering-with-flock-to-shape-a-safer-community.html,0,11231700,0,saved
https://www.flocksafety.com/blog/alpr-program-community-relations,blog/alpr-program-community-relations.html,0,10505962,0,saved
https://www.flocksafety.com/blog/alpr-technology-gun-violence,blog/alpr-technology-gun-violence.html,0,10963758,0,saved
https://www.flocksafety.com/blog/amber-alerts-partnership,blog/amber-alerts-partnership.html,0,10652113,0,saved
https://www.flocksafety.com/blog/an-asset-protection-experts-pov-on-drones-and-the-future-of-security,blog/an-asset-protection-experts-pov-on-drones-and-the-future-of-security.html,0,12226142,0,saved
https://www.flocksafety.com/blog/an-update-on-ring-partnership,blog/an-update-on-ring-partnership.html,0,10586062,0,saved
https://www.flocksafety.com/blog/anderson-police-bridge-people-policing-technology,blog/anderson-police-bridge-people-policing-technology.html,0,10617733,0,saved
https://www.flocksafety.com/blog/announcing-the-2024-flock-safety-physical-security-awards,blog/announcing-the-2024-flock-safety-physical-security-awards.html,0,10771138,0,saved
https://www.flocksafety.com/blog/announcing-the-2024-flock-safety-solved-awards-winners,blog/announcing-the-2024-flock-safety-solved-awards-winners.html,0,10865186,0,saved
https://www.flocksafety.com/blog/apartment-safety-tips,blog/apartment-safety-tips.html,0,10934928,0,saved
https://www.flocksafety.com/blog/apartment-security-camera-flock-safety,blog/apartment-security-camera-flock-safety.html,0,10936942,0,saved
https://www.flocksafety.com/blog/apartment-security-flock-lpr-cameras,blog/apartment-security-flock-lpr-cameras.html,0,10882302,0,saved
https://www.flocksafety.com/blog/are-flock-products-discriminatory,blog/are-flock-products-discriminatory.html,0,10845789,0,saved
https://www.flocksafety.com/blog/around-the-events-involving-george-floyd-minneapolis,blog/around-the-events-involving-george-floyd-minneapolis.html,0,10686234,0,saved
https://www.flocksafety.com/blog/automated-license-plate-readers-and-the-fourth-amendment-a-public-safety-by-design-perspective-from-flock,blog/automated-license-plate-readers-and-the-fourth-amendment-a-public-safety-by-design-perspective-from-flock.html,0,10771481,16.934,saved
https://www.flocksafety.com/blog/awareness-on-arrival-when-the-right-lead-comes-early,blog/awareness-on-arrival-when-the-right-lead-comes-early.html,0,11117375,15.763,saved
https://www.flocksafety.com/blog/axon-plans-to-sever-apis-with-flock,blog/axon-plans-to-sever-apis-with-flock.html,0,10746014,15.75,saved
https://www.flocksafety.com/blog/balancing-safety-and-experience-how-technology-is-shaping-the-future-of-retail-security,blog/balancing-safety-and-experience-how-technology-is-shaping-the-future-of-retail-security.html,0,11214062,0,saved
https://www.flocksafety.com/blog/best-hoa-perimeter-security,blog/best-hoa-perimeter-security.html,0,11105532,0,saved
https://www.flocksafety.com/blog/best-lpr-camera-crime-center-solution,blog/best-lpr-camera-crime-center-solution.html,0,10996347,0,saved
https://www.flocksafety.com/blog/best-places-to-use-mobile-security-trailers,blog/best-places-to-use-mobile-security-trailers.html,0,11242182,0,saved
https://www.flocksafety.com/blog/best-public-safety-drone,blog/best-public-safety-drone.html,0,10806477,0,saved
https://www.flocksafety.com/blog/best-public-safety-drones-for-law-enforcement-and-emergency,blog/best-public-safety-drones-for-law-enforcement-and-emergency.html,0,10957421,0,saved
https://www.flocksafety.com/blog/better-together-how-lprs-and-mobile-security-trailers-strengthen-security-across-your-commercial-properties,blog/better-together-how-lprs-and-mobile-security-trailers-strengthen-security-across-your-commercial-properties.html,0,10929471,0,saved
https://www.flocksafety.com/blog/beyond-crime-reduction-how-flock-forward-2025-redefined-public-safety,blog/beyond-crime-reduction-how-flock-forward-2025-redefined-public-safety.html,0,10783534,0,saved
https://www.flocksafety.com/blog/beyond-kubeflow-why-we-built-traintrack,blog/beyond-kubeflow-why-we-built-traintrack.html,0,11064057,0,saved
https://www.flocksafety.com/blog/birds-of-a-feather-dennis-segovia,blog/birds-of-a-feather-dennis-segovia.html,0,10816550,0,saved
https://www.flocksafety.com/blog/birds-of-a-feather-jasmine-flock-safety,blog/birds-of-a-feather-jasmine-flock-safety.html,0,10837496,0,saved
https://www.flocksafety.com/blog/blogsuspicious-activity-stopped,blog/blogsuspicious-activity-stopped.html,0,10670745,0,saved
https://www.flocksafety.com/blog/boston-globe-opinion-editor-on-flocks-value-for-community-safety,blog/boston-globe-opinion-editor-on-flocks-value-for-community-safety.html,0,10811526,0,saved
https://www.flocksafety.com/blog/brandon-simins-joins-flock-safety-as-chief-financial-officer,blog/brandon-simins-joins-flock-safety-as-chief-financial-officer.html,0,10786952,0,saved
https://www.flocksafety.com/blog/building-a-culture-of-empowerment-women-of-flocks-impact-and-vision,blog/building-a-culture-of-empowerment-women-of-flocks-impact-and-vision.html,0,10802409,0,saved
https://www.flocksafety.com/blog/building-a-real-time-crime-center-the-right-way-insights-from-industry-experts,blog/building-a-real-time-crime-center-the-right-way-insights-from-industry-experts.html,0,10650116,0,saved
https://www.flocksafety.com/blog/building-a-safer-stronger-allentown-a-conversation-with-mayor-matt-tuerk,blog/building-a-safer-stronger-allentown-a-conversation-with-mayor-matt-tuerk.html,0,10754747,0,saved
https://www.flocksafety.com/blog/building-on-trust-updates-to-flocks-terms-and-conditions,blog/building-on-trust-updates-to-flocks-terms-and-conditions.html,0,11113237,0,saved
https://www.flocksafety.com/blog/building-public-trust-through-transparency-how-flock-helps-communities--and-why-youll-want-to-be-part-of-it,blog/building-public-trust-through-transparency-how-flock-helps-communities--and-why-youll-want-to-be-part-of-it.html,0,11050248,0,saved
https://www.flocksafety.com/blog/building-smarter-not-just-bigger-how-flock-safety-thinks-about-product-integrations-and-the-future-of-ai,blog/building-smarter-not-just-bigger-how-flock-safety-thinks-about-product-integrations-and-the-future-of-ai.html,0,10826920,0,saved
https://www.flocksafety.com/blog/building-stronger-cases-with-layered-security-technology-using-license-plate-reader-cameras,blog/building-stronger-cases-with-layered-security-technology-using-license-plate-reader-cameras.html,0,10612615,0,saved
https://www.flocksafety.com/blog/building-the-future-inside-flock-safetys-2025-intern-experience,blog/building-the-future-inside-flock-safetys-2025-intern-experience.html,0,11550153,0,saved
